name,latitude,longitude
Shenley Brook End,52.01212,-0.78416000
Shenley,51.6905400,-0.28067
Shenington,52.08225,-1.45981
Shenfield,51.63171,0.33199
Shelve,52.58484,-2.98011
Shelton,52.98333,-0.83332999
Shelton,52.466670,1.26667
Shelsley Beauchamp,52.26324,-2.39498
Shell Haven,51.5068200,0.489919997
Shelley,53.6,-1.68333
Shelley,52.00742,0.95842999
Shelford,52.9723900,-1.01542
Shelford,52.14181,0.12428
Shelfanger,52.41245,1.09726000
Sheldon,52.45596,-1.78202000
Sheigra,58.49482,-5.1132300
Shefford,52.0387,-0.33399
Sheffield,53.382970,-1.4659
Sheet,51.0149200,-0.92058
Sheerness,51.44042,0.76252
Sheering,51.80373,0.18454
Sheepy,52.6,-1.51667
Sheepwash,50.83333,-4.15
Sheepstor,50.49072,-4.0321099
Framwellgate Moor,54.79594,-1.59138999
Sheen,53.15,-1.83333
Shedfield,50.92265,-1.19953
The Sheddings,54.9166706,-6.0666699
Shebbear,50.86255,-4.21446
Shearsby,52.51245,-1.08318
Shawhead,55.05,-3.76666995
Shawforth,53.6813,-2.16499
Shawford,51.01664,-1.33587000
Shawbury,52.7909800,-2.66183
Shaw,53.5666705,-2.08333
Shaw,51.4,-1.3
Shaugh Prior,50.45075,-4.05589
Sharrington,52.8933604,1.02357
Sharpness,51.71972,-2.4775
Sharperton,55.3289605,-2.06932000
Sharnford,52.521220,-1.29474
Sharnbrook,52.22606,-0.54425
Sharnal Street,51.44177,0.57739
Shareshill,52.65602,-2.08141
Shardlow,52.86954,-1.36265
Shapwick,51.14018,-2.83263
Shapwick,50.81667,-2.08333
Shap,54.5314900,-2.67551
Shanklin,50.6261306,-1.1785
Shankill,54.6025,-5.95056
Shandwick,57.7498704,-3.91992
Shandon,56.03949,-4.80269
Shalstone,52.02329,-1.06597
Shalford,51.93493,0.50301000
Shalford,51.21175,-0.56966
Shalfleet,50.70113,-1.42007000
Shalden,51.1729900,-1.00491
Shalbourne,51.36358,-1.55053
Shafton,53.5928605,-1.40925
Shaftesbury,51.00528,-2.19333
Shadoxhurst,51.10797,0.81917
Shadingfield,52.39483,1.57657999
Shader,58.4,-6.46667
Shackerstone,52.6578,-1.44865
Shabbington,51.7568,-1.03623
Sexhow,54.4487800,-1.26559
Sewstern,52.78691,-0.68093
Severn Stoke,52.09645,-2.20906
Seven Sisters,51.76667,-3.71666997
Sevenoaks,51.2726605,0.18883
Seven Kings,51.5640400,0.09631
Sevenhampton,51.6,-1.7
Settrington,54.12432,-0.72166000
Settle,54.06865,-2.2772
Setchey,52.699120,0.419280000
Sessay,54.17201,-1.30282
Seskinore,54.51667,-7.25
Sennybridge,51.94748,-3.56817
Sennen,50.07777,-5.7011699
Senghenydd,51.60818,-3.27694
Sendmarsh,51.28333,-0.51667
Send,51.28875,-0.52666
Semley,51.04135,-2.15585
Semington,51.34493,-2.14798
Semer,52.08148,0.91564
Selworthy,51.21089,-3.54893000
Selston,53.07193,-1.30179
Selstead,51.15865,1.17252999
Selside,54.1666706,-2.33333
Selsey,50.735009,-0.78979
Selmeston,50.84245,0.14248
Selly Oak,52.4392800,-1.94025
Selling,51.2710306,0.91935
Sellindge,51.10297,1.00546
Sellafield,54.4220206,-3.50548000
Sellack,51.95,-2.63333
Selkirk,55.5473800,-2.83911
Selham,50.97853,-0.67008
Selby,53.783330,-1.06667
Selborne,51.09479,-0.93997000
Selattyn,52.9,-3.08333
Seisdon,52.55126,-2.23662000
Seighford,52.82201,-2.17733
Seghill,55.06225,-1.55027
Sefton,53.50407,-2.97195997
Seething,52.52785,1.41791
Seend,51.34806,-2.08472
Sedlescombe,50.93393,0.53378
Sedgwick,54.2764,-2.7494
Sedgley,52.54149,-2.12212000
Sedgehill,51.05335,-2.1917
Sedgeford,52.8992704,0.5453
Sedgefield,54.6532900,-1.44952000
Sedgebrook,52.93237,-0.72716
Sedgeberrow,52.045609,-1.96642
Sedbergh,54.321230,-2.52514
Sebergham,54.76409,-2.99244
Seaview,50.7195604,-1.11164
Seaton Ross,53.86124,-0.81302
Seaton Delaval,55.07196,-1.52609
Seaton Carew,54.6611900,-1.18751
Seaton Burn,55.06126,-1.62752
Seaton,54.843109,-1.3835
Seaton,52.57489,-0.66759
Seaton,50.70494,-3.06999
Seathwaite,54.4969604,-3.18345997
Seathwaite,54.3533,-3.18962
Seascale,54.398309999999995,-3.47960996
Seasalter,51.3467,1.00292999
Searby,53.5380900,-0.38315
Seapatrick,54.3655605,-6.27744
Sea Mills,51.48333,-2.65
Seamill,55.686630,-4.8633
Seamer,54.4839,-1.2303
Seamer,54.2371400,-0.44151
Seale,51.2241400,-0.72081000
Sealand,53.2122,-2.97193
Seal,51.2887606,0.22144
Seahouses,55.5806300,-1.65497
Seaham,54.839030,-1.34575
Upper Seagry,51.526,-2.07828
Seagrave,52.7508400,-1.08507
Seagoe,54.4333300,-6.41667
Seaforde,54.306709999999995,-5.84164
Seaford,50.771409,0.10268
Seacroft,53.81819,-1.45655
Seacombe,53.4095705,-3.01781
Seabrook,51.07202,1.11329
Scunthorpe,53.57905,-0.65437
Sculthorpe,52.84196,0.81371
Scruton,54.32585,-1.53962
Scropton,52.8689604,-1.71475998
Scrooby,53.4097800,-1.02232000
Scrivelsby,53.1767,-0.104759999
Scribbagh,54.383330,-8.0
Scredington,52.95065,-0.37233
Scrayingham,54.03411,-0.84402000
Scrabster,58.61277,-3.54627
Scourie,58.35181,-5.15191
Scoulton,52.57366,0.93431000
Scotton,53.4797705,-0.66519
Scotter,53.49652,-0.67429
Scotswood,54.97039,-1.68552000
Scotstown,56.7119,-5.57172
Scotstoun,55.880109999999995,-4.3529
Scothern,53.28388,-0.45175
Scotforth,54.01667,-2.78333
Scotch Town,54.73333,-7.15
Scotch Street,54.45,-6.51666995
Scotby,54.89004,-2.87464000
Scorton,54.39785,-1.61276
Scorton,53.93362,-2.75970997
Scorrier,50.25472,-5.1962699
Scorborough,53.89545,-0.4596
Scoraig,57.9102,-5.37755
Scopwick,53.10905,-0.40139
Sconser,57.3133900,-6.11149
Scolpaig,57.64885,-7.4874399
Scollogstown,54.26667,-5.73333000
Scole,52.3670605,1.15673999
Scolboa,54.75,-6.15
Scofton,53.317609999999995,-1.05582998
Scholes,53.82346,-1.42805
Schivas,57.4166706,-2.16667
Scawton,54.24462,-1.15949
Scawby,53.53787,-0.54085
Scarva,54.3333300,-6.36667
Scartho,53.53675,-0.09105
Scarrington,52.96748,-0.90697
Scarisbrick,53.6113,-2.93721
Scarinish,56.50396,-6.81018995
Scarfskerry,58.64951,-3.27490998
Scardroy,57.51667,-4.98333000
Scardans Upper,54.533330,-7.98333000
Scardans Lower,54.51667,-7.98333000
Scardans,54.51667,-7.98333000
Scarcroft,53.866670,-1.45
Scarborough,54.27966,-0.40443
Scapa,58.963130,-2.97889000
Scampton,53.301809,-0.57478000
Scamodale,56.8,-5.53333
Scamblesby,53.29085,-0.0866
Scamadale,56.95,-5.78333
Scalloway,60.138320,-1.2769
Scalford,52.80961,-0.86964
Scales,54.1408400,-3.11428
Scalehouses,54.783330,-2.63333
Scaleby,54.95936,-2.86512997
Scalby,54.2999,-0.44838
Scalby,53.76667,-0.71667
Scalasaig,56.068680,-6.18852
Scagglethorpe,54.14193,-0.72355
Scaftworth,53.41799,-1.00125
Saxton,53.8255606,-1.27754
Saxthorpe,52.8303,1.13965
Saxtead,52.24155,1.30823
Saxondale,52.9534,-0.98619
Saxmundham,52.21497,1.48805
Saxlingham Thorpe,52.526280,1.28559
Saxlingham Nethergate,52.52998,1.28565
Saxilby,53.26746,-0.66253000
Saxelby,52.782,-0.96173
Saxby All Saints,53.63726,-0.503
Saxby,53.366670,-0.483330000
Saxby,52.77162,-0.78587
Sawtry,52.4398400,-0.28422
Sawston,52.12089,0.16943
Sawley,53.9,-2.35
Sawley,52.8824900,-1.29999
Sawdon,54.25258,-0.55718
Sawbridgeworth,51.81667,0.15
Saunderton,51.67625,-0.8253
Saundersfoot,51.70945,-4.70215
Saundby,53.3850400,-0.82278
Saul,54.34355,-5.6745199
Saughtree,55.26282,-2.69228
Saughall,53.226180,-2.95649
Sauchie,56.12869,-3.76611
Satterleigh,50.98333,-3.9
Satley,54.784920,-1.8182
Sarre,51.33927,1.23907000
Sarratt,51.68458,-0.494
Sarnesfield,52.15141,-2.92204
Sarnau,52.13333,-4.46667
Sarn,52.85,-4.61667
Sarn,52.5,-3.18332998
Sarclet,58.3759300,-3.11719000
Sapperton,51.7294400,-2.07833
Sapiston,52.33956,0.81187
Sapcote,52.537070,-1.27900000
Santon Bridge,54.383330,-3.36666996
Santon,52.45,0.68333
Sanquhar,55.3652705,-3.9216
Sangobeg,58.55399,-4.7042800
Sandycroft,53.19537,-2.9996
Sandy,52.12927,-0.28925
Sandwood,58.51667,-5.0666699
Sandwick,60.0,-1.25
Sandwick,58.20378,-6.35671
Sandwich,51.27223,1.33776
Sandwell,52.5,-1.96667000
Sandtoft,53.5637605,-0.87886000
Sandside,54.216670,-2.8
Sandsend,54.5,-0.66667
Sands,51.63333,-0.78333
Sandringham,52.8309400,0.507
Sandridge,51.7809,-0.30521
Sandquay,50.36667,-3.58333
Sandplace,50.38391,-4.46293
Sandown,50.651586,-1.16103
Sandon,52.866670,-2.08333
Sandon,51.9927,-0.07592
Sandness,60.29858,-1.64985
Sandleheath,50.88333,-1.81667
Sandiacre,52.92331,-1.29013
Sand Hutton,54.01667,-0.93332999
Sandhurst,51.9052,-2.25005
Sandhurst,51.34675,-0.78655
Sandhurst,51.0266,0.56228
Sandholme,53.76622,-0.74553
Sandhoe,54.991009,-2.04779
Sandhead,54.8082,-4.9618699
Sandhaven,57.6972204,-2.0634
Sandgate,51.07452,1.13949
Sandford St Martin,51.93333,-1.38333
Sandford,54.53881,-2.4218
Sandford,51.33228,-2.83122
Sandford,50.809786,-3.66366998
Sanderstead,51.33591,-0.07778
Sandend,57.680409999999995,-2.7498
Sandbank,55.98203,-4.9497300
Sandbach,53.14515,-2.36251
Sand,60.21356,-1.3775
Sancton,53.8417300,-0.63252
Sancreed,50.10804,-5.61003
Sanaigmore,55.84985,-6.41414
Sampford Spiney,50.5319,-4.06874
Sampford Peverell,50.91945,-3.38081
Sampford Courtenay,50.7942604,-3.94251996
Sampford Arundel,50.96199,-3.2691
Samlesbury,53.7657706,-2.62173
Salum,56.53983,-6.7732
Salton,54.21136,-0.90345
Saltmarshe,53.70786,-0.81174
Saltley,52.491630,-1.8596
Salthouse,52.95195,1.08653
Saltford,51.40139,-2.45944000
Saltfleetby Saint Peter,53.379,0.14484
Saltfleetby St Clement,53.4,0.18333
Saltfleetby All Saints,53.39111,0.18814
Saltfleet,53.4218605,0.186440000
Salterforth,53.90455,-2.17074000
Saltcoats,55.63616,-4.7858800
Saltby,52.8275800,-0.73693999
Saltburn-by-the-Sea,54.58237,-0.97367
Saltash,50.40959,-4.2251400
Saltaire,53.8333300,-1.78332999
Salt,52.8479300,-2.06793
Salperton,51.88265,-1.88983
Salmonby,53.2413706,-0.01625
Sallachy,57.3166705,-5.48333000
Sallachan,56.714920,-5.30344
Sall,52.8,1.13333
Salisbury,51.069309999999994,-1.79569000
Saline,56.11399,-3.57034000
Salhouse,52.67365,1.4132
Salfords,51.2043,-0.16947
Salford Priors,52.15813,-1.89054
Salford,53.48771,-2.29042
Salford,52.0438900,-0.63635
Salford,51.9492900,-1.58195
Salen,56.716670,-5.78333
Salen,56.516720,-5.94699
Saleby,53.28561,0.18428
Sale,53.42519,-2.32443
Salcott,51.78781,0.82322000
Salcombe Regis,50.6932200,-3.20718
Salcombe,50.2374306,-3.76874
Salachadh,58.033330,-4.45
Saint Winnow,50.38333,-4.65
Saint Weonards,51.91667,-2.71667
Saint Vigeans,56.5666705,-2.56667000
Saint Veep,50.36667,-4.61667
Saint Twynnells,51.64056,-4.96167
Saint Tudy,50.55,-4.73333000
Saint Teath,50.592909,-4.73721
Saint Stephen,50.34469,-4.89973
Golant,50.363409999999995,-4.64263000
Saint Peters,54.966670,-1.56667
Saint Peters,51.36667,1.41667
Saint Pauls Walden,51.88584,-0.26682
Saint Pancras,51.53333,-0.13333
Saint Osyth,51.8,1.08333
Saint Ninians,56.1,-3.93333
Saint Nicholas at Wade,51.35266,1.25328
Saint Nicholas,51.98083,-5.05666996
Saint Nicholas,51.46,-3.30833
Saint Neots,52.21667,-0.266669996
Saint Neot,50.4811200,-4.55918000
Saint Monans,56.206509999999994,-2.76821
Saint Minver,50.55,-4.86667
Saint Michaels on Wyre,53.85,-2.81667000
Saint Michaels,51.08482,0.69188
Saint Merryn,50.5254605,-4.98982
Saint Mellons,51.51667,-3.11667
Saint Mellion,50.46667,-4.26666995
Saint Mawgan,50.45,-4.98333000
Saint Mawes,50.1594400,-5.01222
Saint Maughans,51.85,-2.78333
Saint Mary Hoo,51.45834,0.59673999
Saint Marys,58.9,-2.91667
St Mary Cray,51.38333,0.116670000
Saint Mary Bourne,51.2511,-1.3965
Saint Martins Green,50.06667,-5.16667
Saint Martins,56.45,-3.38333000
Saint Martin,50.36667,-4.4333300
Saint Margaret's Hope,58.8253,-2.95828
Saint Margaret's at Cliffe,51.1564200,1.36822998
Saint Margaret,52.40491,1.39865
Saint Margaret,52.0,-2.95
Saint Mabyn,50.52597,-4.76607
Saint Lythans,51.4508306,-3.28028000
Saint Levan,50.04226,-5.6600699
Saint Leonards-on-Sea,50.85565,0.5452
St Leonards,50.83077,-1.84377000
Ilketshall St Lawrence,52.40195,1.49543
Saint Lawrence,51.9,-5.0
Saint Lawrence,51.70374,0.83419
Saint Lawrence,50.58934,-1.23228999
Saint Keyne,50.41667,-4.46667
Saint Kew,50.55,-4.78333
Saint Keverne,50.0496400,-5.0895199
Saint Just in Roseland,50.18333,-5.01666995
St John's Wood,51.52991,-0.17467
Saint Johns Chapel,54.736709999999995,-2.18044
Saint John Beckermet,54.45,-3.51666995
Saint James,52.37832,1.40724
Saint Ives,52.33251,-0.07656
Saint Ives,50.83333,-1.81667
St Ives,50.20861,-5.4875
Saint Ive,50.48333,-4.38333
Saint Issey,50.5,-4.91667
Saint Ishmael's,51.72361,-5.1383300
Saint Ishmael,51.74627,-4.37149000
Saint Hilary,50.11667,-5.41667
St Helens,53.45,-2.73333
St. Helens,50.69688,-1.11158999
Saint Harmon,52.33333,-3.48333000
Saint Goran,50.25083,-4.8219699
Saint Giles on the Heath,50.68333,-4.33333
Saint Germans,50.3931605,-4.30817
Saint Germains,55.95,-2.91667
Saint Gennys,50.73333,-4.63333
Saint Florence,51.67583,-4.7747199
Saint Fillans,56.383330,-4.11667
Saintfield,54.46046,-5.83065
Saint Fergus,57.5595800,-1.84310998
Saint Fagans,51.4888900,-3.27028
Saint Ewe,50.26667,-4.83333
Saint Eval,50.47853,-4.99262
Saint Ervan,50.48333,-4.98333000
Saint Erth,50.16667,-5.4333300
Saint Erme,50.31178,-5.0290599
Saint Enoder,50.36667,-4.96667
Saint Endellion,50.56667,-4.83333
Saint Donats,51.40444,-3.52806
Saint Dominick,50.48333,-4.26666995
Saint Dogwells,51.91667,-4.9333300
St. Dogmaels,52.0815606,-4.68494
Saint Devereux,51.96667,-2.81667000
Saint Dennis,50.38333,-4.88333
Saint Decumans,51.17528,-3.33722
St. Day,50.23958,-5.18572
Saint Davids,56.0291800,-3.36921
Saint Davids,51.88094,-5.26554000
Saint Cyrus,56.7750400,-2.41553
Saint Cross,52.40574,1.37934
Saint Combs,57.65761,-1.91065998
Saint Columb Minor,50.41798,-5.04753
Saint Columb Major,50.43163,-4.94336
Saint Clether,50.63333,-4.53333
Saint Clement,50.25574,-5.02084
Saint Cleer,50.48333,-4.46667
Saint Clears,51.81989,-4.49783
Saint Catherines Wells,57.616670,-2.23333
Saint Catherines,56.22198,-5.0326
Saint Buryan,50.07421,-5.62156
Saint Budeaux,50.4,-4.16667
Saint Bridget Beckermet,54.45,-3.51666995
Saint Brides Major,51.46167,-3.59166997
Saint Brides,51.74917,-5.19333000
Saint Briavels,51.73556,-2.64111
Saint Breward,50.55878,-4.68947
Saint Boswells,55.57301,-2.6441
Saint Blazey,50.36334,-4.71893
Saint Bees,54.491830,-3.58987
St Austell,50.3425,-4.77442
St Athan,51.40278,-3.41389000
Saint Asaph,53.25815,-3.44524
Saint Arvans,51.66556,-2.69556
Saint Anthony,50.08333,-5.1
Saint Annes on the Sea,53.75,-3.01667
Saint Andrews Major,51.43417,-3.23778
Saint Andrews,56.33871,-2.79902
Saint Allen,50.3,-5.0666699
St Albans,51.75,-0.33333
Saint Agnes,55.85,-2.5
Saint Agnes,50.31278,-5.20456
Saint Abbs,55.9,-2.13333
Saighton,53.1531800,-2.83233
Saffron Walden,52.02337,0.24234
Saddleworth,53.54846,-2.00455
Saddington,52.521220,-1.03175
Saddell,55.53181,-5.50986
Sacriston,54.81769,-1.6241
Sacombe,51.85884,-0.06772
Sabden,53.83355,-2.33728
Ryton on Dunsmore,52.36667,-1.43333
Ryton,54.171180,-0.78338
Ryton,52.616670,-2.35
Rylstone,54.0242,-2.0485
Ryhope,54.8713900,-1.37
Ryehill,53.716670,-0.15
Ryhill,53.6220400,-1.41071000
Ryhall,52.68585,-0.468460000
Ryeland,55.633330,-4.13333
Rye Harbour,50.93761,0.76132
Ryeford,51.73722,-2.2725
Rye,50.95114,0.7337
Ryde,50.72999,-1.1621
Rydal,54.44764,-2.98415997
Ryarsh,51.3011606,0.402290000
Ryal,55.0629,-1.97836
Ruyton-XI-Towns,52.79555,-2.90318
Ruthwell,54.9930204,-3.40824
Ruthven,57.366670,-3.96666997
Ruthven,57.0666705,-4.03333
Ruthven,56.616670,-3.15
Ruthin,53.11368,-3.31781998
Rutherglen,55.82885,-4.21376
Ruswarp,54.47263,-0.63094
Ruston Parva,54.0436900,-0.37783
Rustington,50.81027,-0.50674
Rusper,51.12149,-0.27865
Rusland,54.283330,-3.0
Ruskington,53.04544,-0.38692
Rushton Spencer,53.1598206,-2.09409
Rushton,52.43869,-0.76175
Rusholme,53.45417,-2.22459
Rushock,52.33333,-2.18332998
Rushmere,52.4333300,1.7
Rushford,52.39744,0.82651000
Rushden,52.28927,-0.60183999
Rushden,51.96667,-0.1
Rushbury,52.5225800,-2.71823
Rushbrooke,52.2200400,0.76938000
Rushall,52.6,-1.95
Rushall,51.28333,-1.81667
Runswick,54.5335300,-0.75617
Runham,52.616670,1.65
Runcton Holme,52.6547,0.389069997
Runcorn,53.34174,-2.73124
Rumney,51.5103306,-3.12376
Rumburgh,52.3797400,1.4459
Rumblingbridge,56.1601800,-3.57536
Ruislip,51.5734400,-0.423410000
Rugeley,52.7593,-1.93694
Rugby,52.37092,-1.26417
Rug,52.98333,-3.41667
Rufforth,53.95454,-1.19292
Rufford,53.63375,-2.81662
Rudyard,53.11739,-2.07177
Rudston,54.09089,-0.328169996
Rudry,51.57951,-3.17341
Rudloe,51.42879,-2.22376
Rudgwick,51.08735,-0.45164
Ruddington,52.8925400,-1.14953
Rudby,54.45,-1.25
Rudbaxton,51.8456900,-4.961
Ruckland,53.284009999999995,-0.00101999999
Ruckinge,51.0667,0.89049
Rubery,52.4,-2.01667
Ruan Minor,49.99337,-5.18216
Ruan Major,50.00343,-5.20561
Ruan Lanihorne,50.2407,-4.9531199
Ruabon,52.9878,-3.03883
Royton,53.56507,-2.12267000
Royston,53.6,-1.45
Royston,52.0483200,-0.0243800000
Roydon,52.38094,1.08541
Roydon,51.7718,0.0403
Roybridge,56.8838800,-4.83845
Royal Tunbridge Wells,51.13321,0.26256
Roxwell,51.75156,0.3807
Roxton,52.17756,-0.31594
Roxby,54.533330,-0.81667
Roxby,53.64125,-0.6103
Roxburgh,55.56795,-2.47997000
Rowton,52.76667,-2.58333
Rowston,53.09418,-0.38422
Rowrah,54.5537,-3.45716996
Rowlstone,51.93333,-2.91667
Rowley Regis,52.482920,-2.04376
Rowlands Gill,54.9192206,-1.74489
Rowlands Castle,50.891009999999994,-0.95809
Rowington,52.32226,-1.70422
Rowhedge,51.85738,0.94534
Rowde,51.36325,-2.03098
Rowardennan,56.14775,-4.64018
Rowantree,55.1666706,-4.58333
Routh,53.86965,-0.343769996
Rous Lench,52.1784,-1.98197
Rousky,54.716670,-7.15
Rousham,51.9141,-1.30542
Rousdon,50.71679,-2.99701
Roundway,51.36795,-1.98085
Roughton,52.883330,1.3
Rough Close,52.953570,-2.11362
Rougham,52.75,0.71667
Roudham,52.44696,0.87598999
Rottingdean,50.80984,-0.05939
Rotsea,53.951209,-0.37834
Rothwell,53.7484900,-1.47854
Rothwell,53.47985,-0.26749
Rothwell,52.41667,-0.8
Rothley,55.1833300,-1.91667
Rothley,52.70916,-1.13739
Rothienorman,57.41145,-2.46455
Rothiemurchus,57.133330,-3.85
Rothesay,55.83648,-5.05508
Rothes,57.52624,-3.20663
Rotherwick,51.3028200,-0.97066000
Rothersthorpe,52.20576,-0.95778999
Rotherhithe,51.5,-0.05
Rotherham,53.4301205,-1.35677999
Rotherfield Peppard,51.5306400,-0.97847000
Rotherfield,51.04622,0.21745
Rothbury,55.3105900,-1.90845
Rosyth,56.03689,-3.438
Rostrevor,54.1,-6.2
Rosthwaite,54.523570,-3.1469
Rostherne,53.34633,-2.386
Ross on Wye,51.91667,-2.56667000
Rosslea,54.23333,-7.1833300
Rosskeen,57.6958606,-4.21117
Rossinish,57.466670,-7.26666995
Rossington,53.47931,-1.0619
Rossglass,54.24788,-5.67736
Rossett,53.10921,-2.94477997
Rosscor,54.466670,-8.01667
Rosneath,56.00985,-4.80150995
Rosliston,52.74694,-1.63842
Roshven,56.84109,-5.76449
Rosgill,54.5449900,-2.71156
Rosetta,54.5666705,-5.9
Rosemount,56.5666705,-3.28333000
Rosemarkie,57.5915,-4.11519
Rosemarket,51.73717,-4.96664
Rosehearty,57.6969996,-2.11322
Rosehall,57.966670,-4.5666699
Rosedale Abbey,54.35341,-0.8874
Rosebush,51.9306606,-4.80016
Rose Ash,50.98274,-3.72698
Roscavey,54.51667,-7.16667
Roromore,56.5833300,-4.21667
Rora,57.5459300,-1.89624000
Ropsley,52.89699,-0.52563
Ropley,51.08293,-1.07769
Roosebeck,54.1,-3.13333
Roose,54.1135,-3.19054
Roos,53.7529206,-0.04463
Rooks Bridge,51.26722,-2.90583
Rookley,50.6551200,-1.28334
Rookhope,54.78106,-2.09668
Ronachan,55.73333,-5.6
Romsley,52.45,-2.31667000
Romsley,52.4199606,-2.05695
Romsey,50.9890605,-1.49989
Romiley,53.4138706,-2.08931
Romford,51.57515,0.18582
Romansleigh,50.97038,-3.81241
Romannobridge,55.716670,-3.33333
Romaldkirk,54.5944,-2.01058
Rolvenden,51.051109999999994,0.63068
Rollestone,51.18983,-1.89917999
Rolleston,53.06422,-0.89135
Rolleston,52.8452400,-1.64598
Rollesby,52.6835300,1.63382
Rokeby,54.51667,-1.86667
Rogerstone,51.59182,-3.06009
Rogate,51.00808,-0.85062999
Rogart,58.0079400,-4.14749
Roffey,51.07795,-0.2955
Roehampton,51.45165,-0.24393
Roecliffe,54.08764,-1.42577
Rodwell,50.60593,-2.46343
Rodney Stoke,51.24793,-2.73695
Rodmell,50.83917,0.0158800000
Rodmarton,51.68055,-2.08427
Rodley,53.82376,-1.66709000
Rodington,52.72549,-2.60999000
Rode Heath,53.11387,-2.29186
Rode,51.2839,-2.28140997
Roddlesworth,53.69022,-2.52755
Rock Port,55.11704,-6.03543
Rockland St Peter,52.538570,0.93504
Rockingham,52.5166900,-0.7242
Rockfield,57.8229,-3.8137
Rockfield,51.82978,-2.75229000
Rock Ferry,53.36923,-3.00418
Rockcliffe,54.9333300,-2.98333
Rockcliffe,54.85,-3.8
Rockbourne,50.96116,-1.83807
Rockbeare,50.74575,-3.39039
The Rock,54.65,-7.6833300
The Rock,54.5833300,-6.83333
Rock,55.47523,-1.68117
Rock,52.33333,-2.4
Rochford,51.58198,0.70673
Rochester,55.2752,-2.2649
Rochester,51.3876400,0.50546
Roche,50.40808,-4.83373
Rochdale,53.61766,-2.1552
Roch,51.8469400,-5.08667
Rocester,52.9513,-1.83988
Roby,53.40908,-2.85670996
Roborough,50.93333,-4.03333
Robin Hood,53.74135,-1.5083
Robeston Wathen,51.80679,-4.7811
Roberttown,53.6986400,-1.70322000
Robertsbridge,50.9856900,0.47253
Roberton,55.533330,-3.66667
Roberton,55.4166706,-2.9
Roath,51.48715,-3.16519
Roag,57.4039996,-6.5464699
Roadside,56.866670,-2.26667
Roade,52.15824,-0.89745
Rivington,53.62522,-2.56594000
River,51.14217,1.2745
Rivenhall,51.82634,0.65243999
Rispond,58.549270,-4.66164
Risley,53.4166706,-2.51667
Risley,52.9166706,-1.31667
Rishworth,53.660730,-1.9493
Rishton,53.76806,-2.41444000
Rishangles,52.27406,1.16583
Riseley,52.25213,-0.479280000
Riseholme,53.265020,-0.53201
Rise,53.86302,-0.24631
Risca,51.60799,-3.10081
Risby,52.2639996,0.63268
Risbury,52.191309999999994,-2.65912
Ripponden,53.6744900,-1.94183
Ripple,52.03333,-2.18332998
Rippingale,52.83865,-0.37027
Ripon,54.13579,-1.52826
Ripley,54.033330,-1.56667
Ripley,53.033330,-1.4
Ripley,51.29907,-0.491639997
Ripley,50.78333,-1.76667
Ripe,50.8705400,0.1454
Ringwould,51.18435,1.37406
Ringwood,50.84541,-1.78870998
Ringway,53.35,-2.28333
Ringstead,52.933,0.53848000
Ringstead,52.36528,-0.5549
Ringstead,50.63333,-2.35
Ringshall,52.13333,0.98332999
Ringsend,55.033330,-6.75
Ringmer,50.89264,0.0547200000
Ringley,53.5423900,-2.35715
Ringland,52.6833300,1.16667
Ringford,54.89768,-4.04586
Ringboy,54.44404,-5.45445
Rimswell,53.7407900,-0.0174199998
Rimington,53.90753,-2.29891
Rillington,54.1577900,-0.69494
